Date,1d,1w,2w,3w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,18m,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y,40y,50y
09/05/2011,0.513002,,,,0.5275,,0.5425,,,0.5875,,,0.64,,,0.7,0.850009,1.03,1.42005,1.79753,2.12503,2.4025,2.63503,2.835,3.0025,3.13753,3.35253,3.55754,3.70754,3.7675,3.78003,3.75788,3.75476
10/05/2011,0.510552,,,,0.525,,0.5425,,,0.585,,,0.635,,,0.695,0.845002,1.02502,1.43001,1.81251,2.14001,2.42,2.65002,2.8475,3.015,3.15005,3.36505,3.56506,3.71255,3.77,3.78254,3.76288,3.76549
11/05/2011,0.510003,,,,0.5275,,0.545,,,0.595,,,0.66,,,0.73,0.904998,1.10499,1.515,1.9,2.22751,2.5025,2.73007,2.9225,3.085,3.21505,3.42254,3.61754,3.75254,3.805,3.81003,3.78784,3.78466
12/05/2011,0.504403,,,,0.5225,,0.54,,,0.585,,,0.64,,,0.7,0.860002,1.045,1.45001,1.83252,2.15753,2.43,2.66007,2.8575,3.0225,3.15756,3.37008,3.57257,3.72256,3.78,3.79005,3.76914,3.76781
13/05/2011,0.51361,,,,0.5225,,0.5425,,,0.585,,,0.64,,,0.7,0.855002,1.04,1.43501,1.82002,2.14758,2.4225,2.65256,2.8475,3.01,3.14755,3.36507,3.56506,3.72005,3.7775,3.78754,3.76653,3.76515
16/05/2011,0.517144,,,,0.5225,,0.5425,,,0.585,,,0.64,,,0.7,0.850009,1.03,1.43005,1.82004,2.14753,2.425,2.65753,2.855,3.0275,3.16503,3.38003,3.58254,3.72754,3.785,3.79753,3.78051,3.78255
17/05/2011,0.520791,,,,0.5275,,0.545,,,0.585,,,0.64,,,0.7,0.855002,1.03502,1.43001,1.81001,2.13751,2.4125,2.64502,2.8425,3.01,3.14755,3.36005,3.56506,3.71255,3.77,3.78004,3.76299,3.76295
18/05/2011,0.522151,,,,0.525,,0.5425,,,0.59,,,0.645,,,0.71,0.869998,1.04999,1.445,1.8225,2.15001,2.4225,2.65507,2.8525,3.02,3.15755,3.37255,3.57754,3.72254,3.785,3.79503,3.77799,3.77793
19/05/2011,0.520427,,,,0.525,,0.54,,,0.585,,,0.635,,,0.7,0.865002,1.055,1.46001,1.84502,2.17253,2.4475,2.67508,2.87,3.035,3.17256,3.38758,3.58757,3.72756,3.7875,3.79255,3.76822,3.76717
20/05/2011,0.52059,,,,0.525,,0.5425,,,0.5825,,,0.63,,,0.69,0.835002,1.02,1.41001,1.80002,2.12758,2.4025,2.63256,2.825,2.995,3.13005,3.34507,3.55006,3.69255,3.7525,3.76004,3.73572,3.73467
23/05/2011,0.526693,,,,0.525,,0.54,,,0.5775,,,0.625,,,0.675,0.810007,0.975003,1.36006,1.74754,2.07753,2.3525,2.58503,2.7825,2.9525,3.09002,3.30502,3.51004,3.66504,3.7275,3.74003,3.71781,3.7168
24/05/2011,0.526488,,,,0.5275,,0.535,,,0.57,,,0.615,,,0.665,0.800001,0.970025,1.36001,1.75,2.08501,2.365,2.60001,2.8025,2.97,3.11006,3.32505,3.53007,3.68256,3.7425,3.75254,3.73029,3.72926
25/05/2011,0.524618,,,,0.525,,0.5375,,,0.57,,,0.615,,,0.665,0.794999,0.964996,1.345,1.73251,2.06751,2.345,2.5851,2.7825,2.9525,3.09507,3.31506,3.52505,3.67505,3.7325,3.74254,3.721,3.72035
26/05/2011,0.523057,,,,0.5275,,0.54,,,0.5725,,,0.62,,,0.675,0.810001,0.980003,1.35501,1.73502,2.06253,2.34,2.57509,2.775,2.9425,3.08257,3.3001,3.51258,3.65757,3.7125,3.72006,3.69884,3.69625
27/05/2011,0.522748,,,,0.525,,0.5375,,,0.57,,,0.615,,,0.67,0.810001,0.975003,1.35001,1.72502,2.0526,2.3275,2.56257,2.7625,2.9275,3.06756,3.28259,3.49007,3.64005,3.695,3.70254,3.68137,3.67881
31/05/2011,0.523165,,,,0.525,,0.54,,,0.5775,,,0.63,,,0.685,0.825008,0.995018,1.36504,1.73507,2.06004,2.3325,2.56502,2.7625,2.9275,3.06762,3.28508,3.4901,3.63759,3.695,3.70007,3.67678,3.67423
01/06/2011,0.524533,,,,0.525,,0.54,,,0.5725,,,0.62,,,0.675,0.800001,0.954989,1.30499,1.66999,1.9875,2.2675,2.50506,2.7075,2.88,3.02254,3.24504,3.45753,3.61003,3.6675,3.67503,3.65126,3.64927
02/06/2011,0.525067,,,,0.525,,0.535,,,0.5675,,,0.61,,,0.665,0.774999,0.920002,1.27001,1.63502,1.96503,2.245,2.48757,2.6925,2.8675,3.01506,3.24508,3.45757,3.61506,3.68,3.69255,3.6734,3.67397
03/06/2011,0.522116,,,,0.525,,0.5375,,,0.57,,,0.615,,,0.665,0.780001,0.930003,1.28501,1.65752,1.98758,2.2725,2.51756,2.7225,2.9,3.04755,3.27258,3.49006,3.64755,3.71,3.72254,3.70038,3.69887
06/06/2011,0.521763,,,,0.525,,0.5375,,,0.5675,,,0.61,,,0.66,0.775001,0.925002,1.28004,1.65253,1.98503,2.2675,2.51003,2.72,2.8925,3.04003,3.27003,3.48755,3.64754,3.7125,3.72754,3.70417,3.70262
07/06/2011,0.523165,,,,0.525,,0.5375,,,0.57,,,0.61,,,0.66,0.780006,0.930014,1.29501,1.67751,2.01751,2.3075,2.55502,2.77,2.9475,3.09756,3.33006,3.55007,3.70756,3.7725,3.78504,3.75734,3.75259
08/06/2011,0.522655,,,,0.525,,0.535,,,0.565,,,0.605,,,0.65,0.760001,0.904997,1.26,1.63501,1.97001,2.2625,2.51508,2.7275,2.9075,3.06006,3.29506,3.52005,3.67505,3.74,3.75254,3.72799,3.72007
09/06/2011,0.521135,,,,0.5225,,0.5325,,,0.56,,,0.595,,,0.64,0.744999,0.890002,1.24001,1.60752,1.94003,2.2325,2.48508,2.7025,2.89,3.04757,3.28759,3.51758,3.68257,3.75,3.76756,3.74291,3.73494
10/06/2011,0.52047,,,,0.5225,,0.53,,,0.55,,,0.58,,,0.62,0.715001,0.850002,1.18501,1.54752,1.87508,2.165,2.42256,2.6475,2.835,2.99506,3.24008,3.47507,3.64506,3.715,3.73005,3.7018,3.69336
13/06/2011,0.522695,,,,0.525,,0.535,,,0.555,,,0.585,,,0.63,0.730001,0.865002,1.21504,1.57753,1.91003,2.2025,2.45753,2.675,2.865,3.02254,3.26754,3.50005,3.66505,3.7325,3.74754,3.72084,3.71079
14/06/2011,0.523059,,,,0.525,,0.535,,,0.5575,,,0.595,,,0.64,0.745005,0.890013,1.24501,1.61501,1.95001,2.2425,2.49502,2.7175,2.9025,3.06007,3.30506,3.53507,3.69006,3.755,3.76505,3.73517,3.72406
15/06/2011,0.527175,,,,0.525,,0.535,,,0.5575,,,0.59,,,0.63,0.735001,0.874997,1.21,1.57001,1.90501,2.1975,2.45258,2.68,2.87,3.02757,3.27256,3.50755,3.67255,3.74,3.75504,3.72301,3.70978
16/06/2011,0.528298,,,,0.525,,0.53,,,0.545,,,0.57,,,0.605,0.694999,0.825002,1.15501,1.51252,1.84753,2.14,2.40008,2.6275,2.8175,2.98257,3.23259,3.47258,3.64007,3.7075,3.72006,3.68045,3.66274
17/06/2011,0.522866,,,,0.525,,0.5325,,,0.55,,,0.58,,,0.615,0.710001,0.840002,1.17001,1.52752,1.86258,2.1525,2.41006,2.6375,2.8275,2.99256,3.24509,3.48507,3.65006,3.72,3.73005,3.69402,3.67881
20/06/2011,0.522746,,,,0.5225,,0.53,,,0.545,,,0.57,,,0.61,0.705001,0.835002,1.16503,1.52503,1.86253,2.16,2.42253,2.6525,2.845,3.01004,3.26504,3.50756,3.67005,3.74,3.75004,3.71408,3.69892
21/06/2011,0.522938,,,,0.525,,0.5325,,,0.55,,,0.575,,,0.615,0.715004,0.750004,1.19001,1.55251,1.89002,2.1825,2.44253,2.6675,2.86,3.02008,3.27257,3.51008,3.67507,3.745,3.75755,3.72338,3.70779
22/06/2011,0.520565,,,,0.525,,0.5275,,,0.54,,,0.565,,,0.595,0.680003,0.799998,1.12,1.48751,1.83002,2.1275,2.39509,2.6325,2.8275,2.99507,3.25007,3.49506,3.67006,3.745,3.76255,3.73063,3.71748
23/06/2011,0.522957,,,,0.5225,,0.5275,,,0.54,,,0.56,,,0.59,0.67,0.785002,1.10001,1.45252,1.79253,2.09,2.35508,2.59,2.7875,2.95507,3.2151,3.46508,3.64508,3.725,3.74756,3.72606,3.71599
24/06/2011,0.523296,,,,0.525,,0.53,,,0.545,,,0.565,,,0.59,0.670003,0.795002,1.10501,1.46002,1.79758,2.095,2.35756,2.59,2.7825,2.94756,3.20509,3.45007,3.62506,3.6975,3.71755,3.69877,3.68869
27/06/2011,0.525132,,,,0.525,,0.53,,,0.545,,,0.565,,,0.595,0.680001,0.800002,1.12503,1.48253,1.82003,2.1175,2.38503,2.6175,2.815,2.98004,3.23254,3.47506,3.64255,3.71,3.72254,3.70122,3.69223
28/06/2011,0.524221,,,,0.5275,,0.535,,,0.55,,,0.575,,,0.61,0.705004,0.845012,1.18501,1.54751,1.88751,2.195,2.46253,2.695,2.8925,3.06007,3.31507,3.55758,3.71757,3.7875,3.80005,3.77707,3.7654
29/06/2011,0.529167,,,,0.53,,0.535,,,0.5525,,,0.58,,,0.62,0.735003,0.885008,1.245,1.6175,1.9625,2.27,2.53257,2.7625,2.955,3.12009,3.37007,3.60508,3.76007,3.8225,3.83505,3.81075,3.79971
30/06/2011,0.569475,,,,0.5375,,0.5375,,,0.5525,,,0.58,,,0.62,0.735,0.895009,1.28,1.66,2.01,2.32,2.58761,2.8125,3.005,3.17011,3.41511,3.6451,3.78759,3.8425,3.84757,3.82019,3.80707
01/07/2011,0.529149,,,,0.53,,0.535,,,0.555,,,0.58,,,0.62,0.740001,0.910004,1.30501,1.68252,2.02759,2.33,2.59257,2.825,3.0175,3.17506,3.42259,3.65007,3.79506,3.85,3.85255,3.82319,3.8091
04/07/2011,0.524239,,,,0.525,,0.535,,,0.5525,,,0.58,,,0.615,0.725005,0.885003,1.26504,1.63753,1.97753,2.28,2.54253,2.7775,2.9725,3.13754,3.39004,3.62506,3.77505,3.83,3.83254,3.80303,3.78885
05/07/2011,0.521853,,,,0.5225,,0.5325,,,0.55,,,0.575,,,0.61,0.715001,0.865013,1.23001,1.59001,1.93251,2.235,2.50253,2.7375,2.935,3.10507,3.35757,3.60008,3.75507,3.8175,3.82255,3.79326,3.77924
06/07/2011,0.522736,,,,0.5225,,0.53,,,0.5475,,,0.57,,,0.6,0.689999,0.824998,1.155,1.51251,1.85002,2.155,2.42259,2.6625,2.8625,3.03007,3.29007,3.53756,3.70506,3.775,3.78505,3.75569,3.74169
07/07/2011,0.519305,,,,0.5225,,0.53,,,0.5475,,,0.575,,,0.61,0.710001,0.855002,1.20501,1.56752,1.90753,2.2125,2.48258,2.72,2.9225,3.09258,3.3476,3.59258,3.75758,3.8175,3.82256,3.7934,3.77945
08/07/2011,0.520492,,,,0.5225,,0.53,,,0.5475,,,0.57,,,0.6,0.685001,0.810002,1.14001,1.48752,1.82758,2.1275,2.38756,2.6175,2.82,2.98756,3.24759,3.49758,3.67506,3.7425,3.75255,3.72333,3.7094
11/07/2011,0.523828,,,,0.5225,,0.53,,,0.545,,,0.565,,,0.59,0.655002,0.760001,1.05503,1.38752,1.71502,2.0125,2.27503,2.515,2.72,2.89254,3.16004,3.41506,3.60256,3.6825,3.70255,3.67737,3.66447
12/07/2011,0.525337,,,,0.52,,0.525,,,0.535,,,0.55,,,0.57,0.635,0.735007,1.02,1.35001,1.67751,1.98,2.25003,2.4925,2.7025,2.88008,3.15007,3.41009,3.60007,3.6775,3.69006,3.66553,3.65295
13/07/2011,0.524562,,,,0.5225,,0.525,,,0.5325,,,0.545,,,0.57,0.639999,0.749998,1.05,1.38501,1.71752,2.0175,2.28008,2.5225,2.7325,2.91007,3.17757,3.43256,3.63006,3.705,3.72005,3.69539,3.68274
14/07/2011,0.524218,,,,0.5225,,0.525,,,0.5375,,,0.55,,,0.575,0.645,0.755001,1.05001,1.38251,1.71252,2.01,2.27258,2.515,2.72,2.89257,3.1626,3.41758,3.61508,3.6925,3.70506,3.68666,3.67502
15/07/2011,0.524622,,,,0.525,,0.5275,,,0.54,,,0.55,,,0.57,0.63,0.730001,1.01501,1.34001,1.67007,1.97,2.23506,2.4775,2.6825,2.86006,3.12759,3.38008,3.57006,3.6475,3.66005,3.64154,3.62981
18/07/2011,0.528405,,,,0.525,,0.53,,,0.54,,,0.555,,,0.57,0.630002,0.725001,0.990024,1.30752,1.62752,1.925,2.19003,2.425,2.63,2.80254,3.07254,3.32506,3.52256,3.6075,3.63005,3.61181,3.60027
19/07/2011,0.525765,,,,0.525,,0.53,,,0.5375,,,0.55,,,0.57,0.635,0.735007,1.01,1.33001,1.65251,1.95,2.21753,2.4475,2.6525,2.83007,3.10257,3.35758,3.54757,3.625,3.63505,3.6168,3.60522
20/07/2011,0.524371,,,,0.525,,0.5275,,,0.5375,,,0.55,,,0.575,0.644999,0.749998,1.03,1.34501,1.66251,1.9625,2.23508,2.47,2.6725,2.84507,3.12257,3.36756,3.55506,3.63,3.64255,3.62552,3.61484
21/07/2011,0.524674,,,,0.5275,,0.53,,,0.54,,,0.56,,,0.585,0.670001,0.792502,1.09001,1.41501,1.73252,2.03,2.29758,2.535,2.7375,2.90757,3.1701,3.42508,3.60757,3.68,3.69506,3.67671,3.6635
22/07/2011,0.52398,,,,0.525,,0.5275,,,0.54,,,0.555,,,0.58,0.655,0.765001,1.05751,1.37751,1.69257,1.98,2.24256,2.4725,2.675,2.84256,3.11009,3.36007,3.54756,3.6175,3.62755,3.60581,3.59172
25/07/2011,0.523268,,,,0.525,,0.5275,,,0.5375,,,0.55,,,0.565,0.630002,0.730001,1.00503,1.33002,1.64252,1.9325,2.19503,2.4275,2.6325,2.80504,3.07004,3.32506,3.52256,3.5975,3.61755,3.59773,3.58496
26/07/2011,0.521508,,,,0.525,,0.5275,,,0.5375,,,0.55,,,0.57,0.64,0.742507,1.025,1.34751,1.66501,1.96,2.22253,2.4525,2.655,2.82757,3.09007,3.33508,3.53007,3.6025,3.62005,3.59726,3.5848
27/07/2011,0.522526,,,,0.525,,0.5275,,,0.5375,,,0.545,,,0.565,0.619999,0.712499,0.980001,1.29001,1.59751,1.885,2.14758,2.3775,2.58,2.74757,3.01506,3.27006,3.47506,3.5625,3.58755,3.56821,3.56043
28/07/2011,0.523428,,,,0.525,,0.5275,,,0.5375,,,0.55,,,0.565,0.62,0.705001,0.960005,1.27251,1.58502,1.8775,2.13757,2.37,2.575,2.74757,3.02009,3.28008,3.49258,3.5825,3.61256,3.59564,3.58769
29/07/2011,0.524038,,,,0.5225,,0.525,,,0.535,,,0.55,,,0.565,0.61,0.680001,0.917504,1.22001,1.52506,1.81,2.06755,2.3,2.5,2.67505,2.94758,3.20757,3.42506,3.5225,3.55255,3.53583,3.52958
01/08/2011,0.521166,,,,0.5225,,0.525,,,0.535,,,0.545,,,0.555,0.595001,0.660001,0.880017,1.17751,1.48002,1.7625,2.01753,2.25,2.4475,2.62004,2.89004,3.15256,3.37506,3.48,3.51755,3.50465,3.49875
02/08/2011,0.526123,,,,0.525,,0.5275,,,0.535,,,0.54,,,0.555,0.59,0.647503,0.840001,1.1175,1.41001,1.695,1.95753,2.195,2.405,2.57757,2.85257,3.12008,3.35508,3.465,3.50506,3.49298,3.48802
03/08/2011,0.525506,,,,0.5225,,0.5225,,,0.5275,,,0.535,,,0.545,0.58,0.644999,0.827499,1.085,1.35751,1.65,1.91257,2.1525,2.365,2.54257,2.83256,3.09506,3.32006,3.43,3.45755,3.44489,3.44437
04/08/2011,0.52357,,,,0.525,,0.525,,,0.53,,,0.53,,,0.54,0.565,0.615,0.795003,1.05251,1.32502,1.6175,1.88007,2.115,2.325,2.50256,2.79009,3.05508,3.28008,3.3875,3.41006,3.39659,3.39684
05/08/2011,0.51468,,,,0.515,,0.5,,,0.49,,,0.475,,,0.47,0.485,0.544579,0.743508,1.00272,1.28024,1.58723,1.85944,2.09935,2.3085,2.49172,2.78229,3.04931,3.25875,3.35983,3.38583,3.47671,3.38144
08/08/2011,0.515492,,,,0.515,,0.5,,,0.49,,,0.475,,,0.47,0.485,0.544579,0.743519,1.00272,1.28021,1.58723,1.85942,2.09935,2.3085,2.49171,2.78225,3.0493,3.25875,3.35983,3.38583,3.47671,3.38144
09/08/2011,0.509485,,,,0.51,,0.48,,,0.4525,,,0.435,,,0.425,0.43,0.483305,0.686907,0.952764,1.24129,1.54765,1.82563,2.06918,2.27926,2.46458,2.76587,3.03434,3.26122,3.37582,3.41454,3.41696,3.41795
10/08/2011,0.512937,,,,0.51,,0.4775,,,0.44,,,0.415,,,0.4,0.395,0.423057,0.565932,0.791706,1.06543,1.3682,1.64235,1.89072,2.10433,2.294,2.60062,2.88435,3.13368,3.26474,3.31488,3.32393,3.32805
11/08/2011,0.513833,,,,0.51,,0.49,,,0.4625,,,0.445,,,0.44,0.45,0.487056,0.632564,0.843705,1.09964,1.38907,1.65414,1.8941,2.10348,2.29061,2.6074,2.88784,3.142,3.27733,3.33176,3.3407,3.34479
12/08/2011,0.521071,,,,0.515,,0.4925,,,0.4725,,,0.46,,,0.46,0.465,0.500392,0.634597,0.856925,1.12004,1.40816,1.684,1.93348,2.14985,2.34254,2.66569,2.94082,3.19758,3.32811,3.3818,3.39318,3.39813
15/08/2011,0.525394,,,,0.5175,,0.495,,,0.48,,,0.475,,,0.47,0.485,0.517964,0.656324,0.883639,1.14398,1.42871,1.70176,1.95319,2.17272,2.36853,2.68377,2.95756,3.21157,3.3399,3.39286,3.40329,3.4087
16/08/2011,0.528035,,,,0.5225,,0.505,,,0.4975,,,0.5,,,0.5,0.51,0.554318,0.706171,0.926943,1.18244,1.46745,1.73956,1.98893,2.20531,2.39668,2.71591,2.9878,3.2476,3.37802,3.43473,3.44713,3.45225
17/08/2011,0.528152,,,,0.5225,,0.5025,,,0.4875,,,0.48,,,0.475,0.475,0.512676,0.650289,0.860095,1.09944,1.37161,1.63705,1.88294,2.09527,2.28271,2.58975,2.86781,3.12472,3.26464,3.32171,3.33732,3.34204
18/08/2011,0.531479,,,,0.5225,,0.4975,,,0.4725,,,0.455,,,0.44,0.43,0.462892,0.588706,0.789125,1.00802,1.25853,1.50154,1.7266,1.92717,2.1115,2.4207,2.70018,2.97273,3.12463,3.19261,3.21294,3.2237
19/08/2011,0.536703,,,,0.5275,,0.5,,,0.48,,,0.47,,,0.465,0.465,0.497315,0.614466,0.816179,1.03457,1.29363,1.54724,1.77372,1.98127,2.17009,2.47672,2.75412,3.02205,3.1745,3.24301,3.26368,3.27426
22/08/2011,0.548204,,,,0.525,,0.4975,,,0.48,,,0.465,,,0.455,0.45,0.462037,0.577667,0.792413,1.02403,1.28088,1.54009,1.7656,1.97939,2.16198,2.48014,2.75755,3.02436,3.18084,3.24625,3.27128,3.28183
23/08/2011,0.548304,,,,0.5275,,0.505,,,0.495,,,0.485,,,0.475,0.465,0.483635,0.594692,0.809732,1.03572,1.28108,1.52983,1.76302,1.97583,2.1596,2.48631,2.76602,3.03334,3.18964,3.25488,3.28345,3.29252
24/08/2011,0.546013,,,,0.53,,0.51,,,0.5,,,0.495,,,0.485,0.48,0.506004,0.642848,0.863018,1.10045,1.34605,1.59745,1.83469,2.05178,2.23351,2.5453,2.81607,3.0758,3.2313,3.29347,3.32043,3.32807
25/08/2011,0.538258,,,,0.53,,0.515,,,0.505,,,0.5,,,0.49,0.485,0.512485,0.653643,0.884652,1.1295,1.37036,1.61741,1.8433,2.05494,2.23043,2.5396,2.81217,3.06929,3.21958,3.27636,3.30236,3.31039
26/08/2011,0.537041,,,,0.5325,,0.5175,,,0.515,,,0.505,,,0.5,0.495,0.514808,0.67738,0.91835,1.17101,1.42377,1.67115,1.90501,2.11732,2.29286,2.59519,2.86624,3.12099,3.26053,3.30756,3.33349,3.34152
30/08/2011,0.543017,,,,0.53,,0.5175,,,0.51,,,0.495,,,0.485,0.484998,0.507411,0.668341,0.907185,1.15823,1.40736,1.65512,1.89074,2.10314,2.27876,2.58146,2.85834,3.11166,3.25096,3.29778,3.32054,3.3276
31/08/2011,0.548498,,,,0.53,,0.515,,,0.5075,,,0.5,,,0.49,0.494998,0.526406,0.688289,0.94934,1.22459,1.48057,1.73436,1.98393,2.20927,2.3872,2.68284,2.96349,3.21796,3.3546,3.39878,3.42502,3.43185
01/09/2011,0.550991,,,,0.53,,0.515,,,0.5,,,0.485,,,0.47,0.47,0.503055,0.659571,0.906724,1.17402,1.425,1.67535,1.91841,2.13629,2.31651,2.61675,2.89282,3.14469,3.2788,3.32041,3.34375,3.35131
02/09/2011,0.547404,,,,0.535,,0.5175,,,0.505,,,0.49,,,0.475,0.46,0.473355,0.613823,0.845164,1.09645,1.34837,1.59372,1.83329,2.05024,2.22836,2.53465,2.8153,3.07235,3.2122,3.26205,3.28535,3.29401
05/09/2011,0.543389,,,,0.53,,0.51,,,0.4975,,,0.48,,,0.465,0.435,0.4369,0.541836,0.756767,0.998015,1.23954,1.475,1.71141,1.93346,2.10962,2.41943,2.70229,2.97012,3.11755,3.17414,3.19909,3.20815
06/09/2011,0.542635,,,,0.5275,,0.5075,,,0.495,,,0.475,,,0.465,0.445,0.445576,0.549413,0.762721,1.00907,1.24822,1.47976,1.71197,1.93237,2.1131,2.42801,2.71576,2.98343,3.13117,3.1896,3.215,3.22667
07/09/2011,0.529144,,,,0.5275,,0.5075,,,0.4875,,,0.47,,,0.455,0.44,0.443707,0.554332,0.767698,1.01716,1.26231,1.50137,1.73879,1.96206,2.14546,2.46382,2.75594,3.02629,3.17893,3.23945,3.26685,3.27966
08/09/2011,0.538927,,,,0.5325,,0.51,,,0.4875,,,0.47,,,0.46,0.445,0.452684,0.5595,0.765459,1.01261,1.25306,1.48851,1.72398,1.94641,2.13226,2.44678,2.73805,3.00887,3.15953,3.21777,3.2469,3.26067
09/09/2011,0.539738,,,,0.535,,0.51,,,0.485,,,0.46,,,0.445,0.43,0.433606,0.531783,0.72128,0.945702,1.1753,1.39673,1.6243,1.83877,2.02089,2.33832,2.63734,2.9176,3.0732,3.13539,3.17485,3.19552
12/09/2011,0.544765,,,,0.53,,0.5025,,,0.475,,,0.455,,,0.435,0.41,0.416307,0.497229,0.667242,0.874127,1.10432,1.32486,1.55206,1.76743,1.95238,2.26777,2.56593,2.85532,3.0122,3.07454,3.11626,3.13771
13/09/2011,0.540098,,,,0.5275,,0.5,,,0.47,,,0.445,,,0.425,0.405,0.412677,0.496802,0.67114,0.882451,1.12102,1.33957,1.56248,1.77877,1.96282,2.28267,2.57739,2.86597,3.01961,3.07668,3.12132,3.14491
14/09/2011,0.547883,,,,0.5275,,0.5,,,0.4725,,,0.45,,,0.435,0.42,0.437638,0.527796,0.715208,0.934825,1.17333,1.38554,1.60317,1.81197,1.98809,2.30007,2.59463,2.88913,3.04773,3.10925,3.15451,3.17903
15/09/2011,0.535,0.535024,0.535051,0.535078,0.525664,0.514931,0.504159,0.498329,0.482941,0.468291,0.457174,0.450856,0.445194,0.439561,0.434545,0.429946,0.419981,0.457648,0.561708,0.763137,0.998205,1.245,1.46473,1.69082,1.90581,2.08379,2.38918,2.68019,2.97163,3.1304,3.18602,3.23266,3.256
16/09/2011,0.543679,,,,0.535,,0.505,,,0.4775,,,0.46,,,0.445,0.43,0.436165,0.547493,0.744258,0.973946,1.22296,1.44254,1.66868,1.88273,2.05819,2.36422,2.65523,2.94574,3.10181,3.1547,3.20135,3.22476
19/09/2011,0.546026,,,,0.535,,0.505,,,0.47,,,0.45,,,0.435,0.415,0.421201,0.509767,0.703255,0.924819,1.16779,1.38213,1.60166,1.80977,1.98513,2.29047,2.58717,2.87965,3.03805,3.09327,3.14225,3.16574
20/09/2011,0.550837,,,,0.535,,0.505,,,0.4725,,,0.45,,,0.43,0.415,0.420572,0.518966,0.722472,0.948497,1.18965,1.40117,1.61821,1.8233,1.9958,2.29738,2.59237,2.88003,3.03534,3.08767,3.13898,3.1633
21/09/2011,0.548054,,,,0.5375,,0.505,,,0.4775,,,0.455,,,0.435,0.42,0.429938,0.532862,0.725053,0.959713,1.19891,1.41591,1.63559,1.84257,2.01416,2.31127,2.61099,2.90441,3.06342,3.12043,3.17743,3.20371
22/09/2011,0.54,0.540024,0.555055,0.543414,0.535434,0.522355,0.513401,0.509409,0.494849,0.482039,0.471547,0.464129,0.457366,0.451355,0.446196,0.441203,0.424933,0.440776,0.538025,0.721471,0.941768,1.16084,1.36258,1.56805,1.76278,1.92416,2.21103,2.49777,2.78282,2.94088,2.9975,3.05592,3.084
23/09/2011,0.54,0.540016,0.553618,0.542454,0.535271,0.521527,0.512953,0.511067,0.50109,0.490955,0.480521,0.47219,0.46458,0.45895,0.453442,0.448606,0.435112,0.450096,0.559757,0.747708,0.965506,1.18526,1.38263,1.58526,1.77452,1.92528,2.19708,2.47227,2.74385,2.89785,2.95389,3.0119,3.05219
26/09/2011,0.54,0.570027,0.54934,0.539604,0.53378,0.518164,0.510328,0.505053,0.48982,0.478474,0.469646,0.46146,0.45444,0.447598,0.440236,0.435073,0.420106,0.444305,0.566354,0.76712,1.00664,1.23352,1.438,1.64122,1.83092,1.98012,2.24926,2.52004,2.78849,2.94141,3.00045,3.0703,3.09833
27/09/2011,0.580708,,,,0.54,,0.5125,,,0.49,,,0.465,,,0.45,0.445,0.473205,0.618174,0.840877,1.08555,1.32011,1.53219,1.74349,1.94131,2.09457,2.35971,2.62841,2.89331,3.0426,3.098,3.17156,3.19784
28/09/2011,0.582771,,,,0.54,,0.515,,,0.49,,,0.465,,,0.45,0.444999,0.474128,0.621007,0.8415,1.07787,1.3123,1.52513,1.73648,1.93483,2.08992,2.35031,2.6184,2.87653,3.02494,3.08016,3.15329,3.1832
29/09/2011,0.54,0.630035,0.577561,0.560087,0.548098,0.529494,0.520527,0.518682,0.505713,0.495685,0.488187,0.482194,0.476591,0.471792,0.467418,0.464269,0.461244,0.492707,0.640158,0.862219,1.10266,1.33934,1.557,1.77008,1.96923,2.12435,2.38473,2.65181,2.91292,3.06075,3.11544,3.19078,3.22113
30/09/2011,0.596095,,,,0.545,,0.5225,,,0.5025,,,0.485,,,0.48,0.48,0.498592,0.628005,0.831418,1.05084,1.27483,1.48298,1.6873,1.87776,2.02726,2.29563,2.56814,2.82965,2.98094,3.0381,3.11121,3.14117
03/10/2011,0.557895,,,,0.5325,,0.5275,,,0.495,,,0.475,,,0.465,0.455,0.473155,0.593819,0.78652,1.00369,1.21911,1.42309,1.61947,1.80233,1.95244,2.21475,2.48314,2.73142,2.87214,2.91971,2.99033,3.01746
04/10/2011,0.54,0.529309,0.527192,0.526504,0.526081,0.515625,0.521616,0.50958,0.49831,0.489518,0.482115,0.475711,0.471761,0.467207,0.463663,0.46101,0.448442,0.461246,0.569665,0.738579,0.939683,1.15551,1.35774,1.55598,1.73938,1.88673,2.14753,2.4103,2.65769,2.79721,2.8451,2.92203,2.95767
05/10/2011,0.566796,,,,0.5275,,0.525,,,0.4975,,,0.48,,,0.47,0.47,0.484523,0.607616,0.798146,1.00946,1.22749,1.4301,1.63084,1.81833,1.96838,2.22581,2.48657,2.72484,2.85798,2.90048,2.97734,3.01295
06/10/2011,0.525,0.525023,0.525049,0.525076,0.525117,0.518828,0.527112,0.517256,0.506896,0.500725,0.49716,0.494904,0.494327,0.493932,0.494158,0.495609,0.509908,0.554248,0.67705,0.862987,1.06823,1.28025,1.48231,1.68594,1.87922,2.0282,2.27737,2.52444,2.74219,2.85536,2.88617,2.95694,2.98823
