Date,RY_15y,15s-20s
01/23/2007,1.820,-23.531
01/22/2007,1.805,-25.036
01/19/2007,1.816,-23.774
01/18/2007,1.808,-22.855
01/17/2007,1.817,-22.737
01/16/2007,1.823,-22.251
01/15/2007,1.858,-22.114
01/12/2007,1.872,-23.239
01/11/2007,1.829,-22.496
01/10/2007,1.798,-23.684
01/09/2007,1.792,-23.556
01/08/2007,1.773,-24.595
01/05/2007,1.795,-24.473
01/04/2007,1.792,-22.175
01/03/2007,1.819,-21.896
01/02/2007,1.798,-22.528
12/29/2006,1.764,-20.253
12/28/2006,1.821,-20.392
12/27/2006,1.812,-21.728
12/22/2006,1.757,-21.273
12/21/2006,1.753,-20.921
12/20/2006,1.742,-20.614
12/19/2006,1.767,-21.239
12/18/2006,1.740,-21.316
12/15/2006,1.724,-20.995
12/14/2006,1.721,-21.090
12/13/2006,1.701,-19.427
12/12/2006,1.670,-18.592
12/11/2006,1.658,-20.475
12/08/2006,1.627,-19.494
12/07/2006,1.596,-18.877
12/06/2006,1.567,-19.168
12/05/2006,1.555,-17.889
12/04/2006,1.525,-18.642
12/01/2006,1.510,-18.360
11/30/2006,1.543,-18.867
11/29/2006,1.582,-19.260
11/28/2006,1.580,-19.565
11/27/2006,1.619,-20.122
11/24/2006,1.590,-19.914
11/23/2006,1.621,-20.691
11/22/2006,1.602,-20.527
11/21/2006,1.594,-20.211
11/20/2006,1.583,-20.788
11/17/2006,1.600,-20.642
11/16/2006,1.613,-20.696
11/15/2006,1.597,-20.067
11/14/2006,1.580,-19.921
11/13/2006,1.595,-20.299
11/10/2006,1.556,-20.474
11/09/2006,1.570,-20.845
11/08/2006,1.601,-21.847
11/07/2006,1.569,-21.542
11/06/2006,1.647,-21.226
11/03/2006,1.640,-20.685
11/02/2006,1.643,-19.204
11/01/2006,1.573,-19.445
10/31/2006,1.567,-21.064
10/30/2006,1.608,-21.928
10/27/2006,1.650,-22.302
10/26/2006,1.729,-21.860
10/25/2006,1.775,-21.470
10/24/2006,1.779,-20.742
10/23/2006,1.804,-21.794
10/20/2006,1.799,-22.022
10/19/2006,1.769,-21.405
10/18/2006,1.750,-21.690
10/17/2006,1.743,-22.292
10/16/2006,1.757,-22.172
10/13/2006,1.769,-21.665
10/12/2006,1.744,-20.923
10/11/2006,1.748,-21.243
10/10/2006,1.752,-21.054
10/09/2006,1.722,-19.627
10/06/2006,1.732,-20.276
10/05/2006,1.687,-19.590
10/04/2006,1.683,-17.940
10/03/2006,1.708,-18.454
10/02/2006,1.701,-16.545
09/29/2006,1.700,-17.061
09/28/2006,1.672,-16.694
09/27/2006,1.644,-17.658
09/26/2006,1.630,-17.518
09/25/2006,1.609,-18.592
09/22/2006,1.636,-18.101
09/21/2006,1.690,-17.699
09/20/2006,1.713,-17.576
09/19/2006,1.721,-18.492
09/18/2006,1.751,-17.834
09/15/2006,1.677,-16.532
09/14/2006,1.686,-16.773
09/13/2006,1.682,-16.062
09/12/2006,1.726,-15.907
09/11/2006,1.685,-16.202
09/08/2006,1.658,-15.865
09/07/2006,1.683,-15.903
09/06/2006,1.692,-15.714
09/05/2006,1.687,-15.647
09/04/2006,1.668,-15.008
09/01/2006,1.642,-15.089
08/31/2006,1.647,-15.194
08/30/2006,1.677,-15.260
08/29/2006,1.676,-16.367
08/28/2006,1.730,-13.670
08/25/2006,1.642,-15.841
08/24/2006,1.652,-15.012
08/23/2006,1.631,-15.732
08/22/2006,1.636,-15.207
08/21/2006,1.669,-16.956
08/18/2006,1.697,-15.473
08/17/2006,1.756,-14.949
08/16/2006,1.758,-15.643
08/15/2006,1.813,-15.971
08/14/2006,1.835,-17.373
08/11/2006,1.818,-17.946
08/10/2006,1.772,-17.647
08/09/2006,1.744,-18.104
08/08/2006,1.754,-18.993
08/07/2006,1.775,-17.851
08/04/2006,1.813,-17.661
08/03/2006,1.862,-18.095
08/02/2006,1.792,-17.164
08/01/2006,1.740,-17.092
07/31/2006,1.700,-17.125
07/28/2006,1.696,-16.370
07/27/2006,1.710,-16.621
07/26/2006,1.770,-16.444
07/25/2006,1.741,-17.514
07/24/2006,1.704,-18.066
07/21/2006,1.724,-17.253
07/20/2006,1.726,-18.108
07/19/2006,1.738,-17.986
07/18/2006,1.785,-17.999
07/17/2006,1.766,-17.308
07/14/2006,1.734,-17.097
07/13/2006,1.789,-16.720
07/12/2006,1.818,-18.245
07/11/2006,1.791,-17.915
07/10/2006,1.828,-17.726
07/07/2006,1.812,-16.334
07/06/2006,1.831,-17.141
07/05/2006,1.865,-17.811
07/04/2006,1.825,-17.889
07/03/2006,1.869,-17.065
06/30/2006,1.826,-17.127
06/29/2006,1.853,-16.911
06/28/2006,1.869,-16.888
06/27/2006,1.844,-17.623
06/26/2006,1.855,-17.882
06/23/2006,1.865,-16.003
06/22/2006,1.894,-18.363
06/21/2006,1.915,-16.344
06/20/2006,1.925,-16.615
06/19/2006,1.876,-16.351
06/16/2006,1.826,-16.365
06/15/2006,1.832,-14.957
06/14/2006,1.757,-14.990
06/13/2006,1.774,-14.292
06/12/2006,1.805,-14.221
06/09/2006,1.833,-13.959
06/08/2006,1.865,-15.217
06/07/2006,1.876,-14.739
06/06/2006,1.900,-14.821
06/05/2006,1.845,-15.376
06/02/2006,1.820,-14.863
06/01/2006,1.843,-15.689
05/31/2006,1.784,-18.069
05/30/2006,1.774,-15.583
05/26/2006,1.745,-14.537
05/25/2006,1.726,-13.888
05/24/2006,1.763,-14.462
05/23/2006,1.773,-16.062
05/22/2006,1.711,-16.165
05/19/2006,1.751,-15.998
05/18/2006,1.710,-15.257
05/17/2006,1.837,-17.065
05/16/2006,1.730,-16.404
05/15/2006,1.790,-17.649
05/12/2006,1.853,-18.368
05/11/2006,1.850,-17.649
05/10/2006,1.843,-16.212
05/09/2006,1.858,-16.458
05/08/2006,1.849,-16.620
05/05/2006,1.842,-17.815
05/04/2006,1.861,-18.528
05/03/2006,1.825,-19.912
05/02/2006,1.837,-18.863
04/28/2006,1.853,-19.427
04/27/2006,1.883,-18.589
04/26/2006,1.936,-18.848
04/25/2006,1.900,-18.322
04/24/2006,1.863,-19.871
04/21/2006,1.800,-20.792
04/20/2006,1.779,-21.822
04/19/2006,1.771,-23.687
04/18/2006,1.777,-23.131
04/13/2006,1.803,-23.075
04/12/2006,1.721,-20.557
04/11/2006,1.707,-21.911
04/10/2006,1.691,-21.780
04/07/2006,1.656,-22.099
04/06/2006,1.653,-21.804
04/05/2006,1.652,-22.760
04/04/2006,1.679,-23.592
04/03/2006,1.686,-24.464
03/31/2006,1.659,-24.760
03/30/2006,1.651,-24.686
03/29/2006,1.641,-24.302
03/28/2006,1.652,-24.633
03/27/2006,1.604,-24.637
03/24/2006,1.584,-24.794
03/23/2006,1.593,-25.555
03/22/2006,1.583,-24.606
03/21/2006,1.614,-23.944
03/20/2006,1.609,-23.579
03/17/2006,1.626,-23.358
03/16/2006,1.568,-24.298
03/15/2006,1.596,-24.126
03/14/2006,1.574,-25.047
03/13/2006,1.607,-25.730
03/10/2006,1.611,-24.799
03/09/2006,1.576,-24.348
03/08/2006,1.543,-24.004
03/07/2006,1.513,-25.947
03/06/2006,1.519,-25.668
03/03/2006,1.519,-25.264
03/02/2006,1.488,-23.756
03/01/2006,1.422,-25.556
02/28/2006,1.459,-25.884
02/27/2006,1.487,-24.696
02/24/2006,1.444,-24.778
02/23/2006,1.398,-25.122
02/22/2006,1.360,-25.720
02/21/2006,1.380,-24.888
02/20/2006,1.383,-25.904
02/17/2006,1.411,-25.876
02/16/2006,1.446,-26.262
02/15/2006,1.474,-25.529
02/14/2006,1.433,-24.918
02/13/2006,1.448,-25.437
02/10/2006,1.394,-25.714
02/09/2006,1.408,-24.340
02/08/2006,1.477,-23.796
02/07/2006,1.462,-23.642
02/06/2006,1.447,-25.010
02/03/2006,1.433,-24.957
02/02/2006,1.457,-24.970
02/01/2006,1.437,-25.090
01/31/2006,1.395,-26.356
01/30/2006,1.429,-26.062
01/27/2006,1.467,-25.535
01/26/2006,1.440,-25.106
01/25/2006,1.369,-26.436
01/24/2006,1.308,-26.024
01/23/2006,1.308,-25.691
01/20/2006,1.349,-24.157
01/19/2006,1.366,-25.606
01/18/2006,1.266,-26.150
01/17/2006,1.266,-25.734
01/16/2006,1.375,-26.722
01/13/2006,1.389,-26.108
01/12/2006,1.408,-25.971
01/11/2006,1.439,-26.560
01/10/2006,1.482,-25.230
01/09/2006,1.479,-24.013
01/06/2006,1.459,-23.619
01/05/2006,1.467,-23.367
01/04/2006,1.480,-23.047
01/03/2006,1.520,-22.563
12/30/2005,1.490,-21.753
12/29/2005,1.548,-23.485
12/28/2005,1.536,-24.169
12/23/2005,1.607,-24.343
12/22/2005,1.601,-23.942
12/21/2005,1.627,-23.594
12/20/2005,1.592,-24.086
12/19/2005,1.594,-25.779
12/16/2005,1.602,-26.205
12/15/2005,1.632,-25.690
12/14/2005,1.600,-25.946
12/13/2005,1.615,-23.899
12/12/2005,1.638,-25.404
12/09/2005,1.656,-23.161
12/08/2005,1.601,-21.732
12/07/2005,1.667,-22.956
12/06/2005,1.662,-22.065
12/05/2005,1.680,-22.753
12/02/2005,1.642,-22.559
12/01/2005,1.623,-23.486
11/30/2005,1.646,-23.077
11/29/2005,1.657,-23.304
11/28/2005,1.642,-21.629
11/25/2005,1.646,-21.714
11/24/2005,1.659,-20.341
11/23/2005,1.717,-20.740
11/22/2005,1.708,-21.499
11/21/2005,1.682,-22.155
11/18/2005,1.722,-22.059
11/17/2005,1.687,-21.259
11/16/2005,1.626,-22.767
11/15/2005,1.706,-22.514
11/14/2005,1.758,-22.643
11/11/2005,1.778,-22.826
11/10/2005,1.769,-21.730
11/09/2005,1.789,-21.095
11/08/2005,1.741,-20.803
11/07/2005,1.763,-20.501
11/04/2005,1.769,-20.477
11/03/2005,1.793,-20.396
11/02/2005,1.787,-20.217
11/01/2005,1.730,-19.088
10/31/2005,1.725,-17.209
10/28/2005,1.716,-16.134
10/27/2005,1.744,-15.825
10/26/2005,1.766,-16.538
10/25/2005,1.766,-15.739
10/24/2005,1.725,-15.741
10/21/2005,1.747,-15.373
10/20/2005,1.787,-15.403
10/19/2005,1.749,-15.029
10/18/2005,1.783,-14.793
10/17/2005,1.802,-14.192
10/14/2005,1.812,-13.618
10/13/2005,1.810,-12.585
10/12/2005,1.768,-11.753
10/11/2005,1.730,-11.200
10/10/2005,1.701,-11.005
10/07/2005,1.716,-11.461
10/06/2005,1.706,-11.792
10/05/2005,1.712,-12.150
10/04/2005,1.717,-12.808
10/03/2005,1.749,-13.300
09/30/2005,1.713,-13.325
09/29/2005,1.719,-13.917
09/28/2005,1.734,-13.596
09/27/2005,1.761,-13.521
09/26/2005,1.769,-13.880
09/23/2005,1.722,-13.019
09/22/2005,1.699,-12.205
09/21/2005,1.684,-11.513
09/20/2005,1.746,-11.210
09/19/2005,1.755,-11.455
09/16/2005,1.776,-11.031
09/15/2005,1.715,-10.967
09/14/2005,1.689,-10.388
09/13/2005,1.706,-10.828
09/12/2005,1.750,-10.751
09/09/2005,1.679,-10.179
09/08/2005,1.718,-11.385
09/07/2005,1.724,-11.401
09/06/2005,1.687,-10.038
09/05/2005,1.658,-10.994
09/02/2005,1.647,-10.482
09/01/2005,1.633,-10.057
08/31/2005,1.666,-10.067
08/30/2005,1.670,-11.302
08/26/2005,1.702,-11.225
08/25/2005,1.697,-11.626
08/24/2005,1.710,-11.640
08/23/2005,1.727,-11.926
08/22/2005,1.757,-11.145
08/19/2005,1.760,-11.717
08/18/2005,1.744,-12.168
08/17/2005,1.764,-12.485
08/16/2005,1.765,-11.871
08/15/2005,1.785,-11.296
08/12/2005,1.791,-11.769
08/11/2005,1.856,-12.473
08/10/2005,1.850,-11.590
08/09/2005,1.869,-11.764
08/08/2005,1.868,-11.984
08/05/2005,1.897,-12.442
08/04/2005,1.850,-12.097
08/03/2005,1.890,-12.399
08/02/2005,1.902,-12.764
08/01/2005,1.892,-12.009
07/29/2005,1.826,-11.644
07/28/2005,1.867,-11.410
07/27/2005,1.860,-11.800
07/26/2005,1.853,-11.231
07/25/2005,1.853,-11.842
07/22/2005,1.853,-11.303
07/21/2005,1.902,-10.727
07/20/2005,1.882,-11.090
07/19/2005,1.860,-11.397
07/18/2005,1.834,-11.492
07/15/2005,1.881,-11.841
07/14/2005,1.881,-11.355
07/13/2005,1.850,-11.958
07/12/2005,1.854,-12.446
07/11/2005,1.841,-12.523
07/08/2005,1.772,-12.247
07/07/2005,1.763,-11.618
07/06/2005,1.812,-12.265
07/05/2005,1.789,-13.726
07/04/2005,1.769,-13.180
07/01/2005,1.750,-12.633
06/30/2005,1.707,-11.821
06/29/2005,1.776,-11.078
06/28/2005,1.784,-9.763
06/27/2005,1.738,-9.461
06/24/2005,1.769,-8.824
06/23/2005,1.804,-9.415
06/22/2005,1.794,-9.783
06/21/2005,1.853,-10.699
06/20/2005,1.909,-11.415
06/17/2005,1.899,-11.732
06/16/2005,1.912,-11.603
06/15/2005,1.906,-11.111
06/14/2005,1.843,-11.731
06/13/2005,1.820,-12.005
06/10/2005,1.797,-11.568
06/09/2005,1.807,-11.670
06/08/2005,1.793,-11.213
06/07/2005,1.837,-11.363
06/06/2005,1.877,-11.751
06/03/2005,1.869,-10.956
06/02/2005,1.859,-10.397
06/01/2005,1.856,-10.234
05/31/2005,1.891,-10.853
05/27/2005,1.960,-11.417
05/26/2005,1.913,-12.046
05/25/2005,1.851,-11.693
05/24/2005,1.864,-12.061
05/23/2005,1.891,-11.859
05/20/2005,1.927,-11.837
05/19/2005,1.877,-11.603
05/18/2005,1.848,-11.246
05/17/2005,1.850,-10.956
05/16/2005,1.857,-11.398
05/13/2005,1.853,-10.718
05/12/2005,1.878,-10.676
05/11/2005,1.887,-10.924
05/10/2005,1.929,-10.718
05/09/2005,1.978,-10.687
05/06/2005,2.006,-10.659
05/05/2005,1.938,-9.893
05/04/2005,1.959,-9.632
05/03/2005,1.920,-9.479
04/29/2005,1.942,-9.852
04/28/2005,1.924,-8.919
04/27/2005,1.932,-9.194
04/26/2005,1.959,-9.602
04/25/2005,1.970,-10.413
04/22/2005,1.989,-10.715
04/21/2005,1.985,-10.466
04/20/2005,1.992,-9.460
04/19/2005,1.982,-8.976
04/18/2005,1.961,-8.384
04/15/2005,1.970,-8.579
04/14/2005,1.990,-9.659
04/13/2005,2.006,-8.952
04/12/2005,2.023,-8.647
04/11/2005,2.014,-9.177
04/08/2005,2.021,-9.191
04/07/2005,1.961,-9.642
04/06/2005,1.999,-10.802
04/05/2005,2.016,-10.323
04/04/2005,2.002,-10.885
04/01/2005,2.031,-10.969
03/31/2005,2.020,-11.846
03/30/2005,2.031,-11.090
03/29/2005,2.077,-11.592
03/24/2005,2.100,-11.465
03/23/2005,2.109,-12.374
03/22/2005,2.057,-11.362
03/21/2005,2.098,-12.283
03/18/2005,2.080,-11.175
03/17/2005,2.064,-11.149
03/16/2005,2.040,-12.379
03/15/2005,2.044,-12.832
03/14/2005,2.130,-12.434
03/11/2005,2.143,-12.868
03/10/2005,2.157,-13.853
03/09/2005,2.139,-14.096
03/08/2005,2.107,-13.494
03/07/2005,2.079,-13.595
03/04/2005,2.066,-12.564
03/03/2005,2.087,-12.758
03/02/2005,2.132,-12.857
03/01/2005,2.066,-13.972
02/28/2005,2.030,-15.084
02/25/2005,2.081,-15.741
02/24/2005,2.106,-14.763
02/23/2005,2.083,-14.158
02/22/2005,2.068,-14.523
02/21/2005,2.072,-14.575
02/18/2005,2.036,-13.693
02/17/2005,1.986,-14.281
02/16/2005,1.954,-14.019
02/15/2005,1.954,-15.127
02/14/2005,1.957,-14.773
02/11/2005,1.924,-14.448
02/10/2005,1.894,-14.587
02/09/2005,1.874,-14.430
02/08/2005,1.876,-13.898
02/07/2005,1.892,-12.548
02/04/2005,1.904,-11.497
02/03/2005,1.965,-12.036
02/02/2005,1.958,-11.727
02/01/2005,1.957,-12.146
01/31/2005,1.972,-11.997
01/28/2005,1.976,-11.956
01/27/2005,1.999,-12.717
01/26/2005,1.975,-12.291
01/25/2005,1.959,-10.919
01/24/2005,1.960,-11.045
01/21/2005,1.973,-12.461
01/20/2005,1.984,-13.527
01/19/2005,1.958,-11.934
01/18/2005,1.952,-11.551
01/17/2005,1.910,-10.305
01/14/2005,1.908,-10.633
01/13/2005,1.873,-10.617
01/12/2005,1.895,-11.033
01/11/2005,1.911,-11.779
01/10/2005,1.908,-10.666
01/07/2005,1.929,-11.207
